ID,rating,review,product,price,ttr,words_per_t_unit,words_per_clauses,flesch_reading_ease,l2sca_W,l2sca_S,l2sca_VP,l2sca_C,l2sca_T,l2sca_DC,l2sca_CT,l2sca_CP,l2sca_CN,l2sca_MLS,l2sca_MLT,l2sca_MLC,l2sca_C/S,l2sca_VP/T,l2sca_C/T,l2sca_DC/C,l2sca_DC/T,l2sca_T/S,l2sca_CT/T,l2sca_CP/T,l2sca_CP/C,l2sca_CN/T,l2sca_CN/C,lca_wordtypes,lca_swordtypes,lca_lextypes,lca_slextypes,lca_wordtokens,lca_swordtokens,lca_lextokens,lca_slextokens,lca_ld,lca_ls1,lca_ls2,lca_vs1,lca_vs2,lca_cvs1,lca_ndw,lca_ndwz,lca_ndwerz,lca_ndwesz,lca_ttr,lca_msttr,lca_cttr,lca_rttr,lca_logttr,lca_uber,lca_lv,lca_vv1,lca_svv1,lca_cvv1,lca_vv2,lca_nv,lca_adjv,lca_advv,lca_modv
B01BFVL34O,1.0,these do not work as advertised and turned out to be a waste of moneywe have installed two of these that are supposed to last  months  the first one failed at  month and the second lasted a month and a week after about a month they started to make noise when we ran the water  we should have returned them after the first one but thought it was probably just a onetime problem so we installed the second  after a month or so it also started making noise and the water flow slowed to a trickle  these are not acceptable and should not be sold by amazoni would like a refund and have one completely unused,ge mwf smartwater refrigerator water filters  kenmore refrigerators compatible replacement cartridges  nsf certified lead free mswf mwfa mwfp gwf gwfa hdx     pack  by puregreen,39.99,0.5948275862068966,116.0,8.923076923076923,-20.89,116,1,16,13,1,9,1,5,12,116.0,116.0,8.9231,13.0,16.0,13.0,0.6923,9.0,1.0,1.0,5.0,0.3846,12.0,0.9231,41,9,35,9,61,10,47,10,0.77,0.21,0.22,0.06,0.06,0.17,41,34,35.1,32.5,0.67,0.68,3.71,5.25,0.9,18.47,0.74,0.83,12.5,2.5,0.32,0.68,0.13,0.04,0.17
B000KKO4ZM,5.0,i needed a way to create additional space in my compact laindry room and at the same time improve the air flow from my dryer vent which was being obstructed by the  compression of the accordian vent hosei checked out the offerings at the local big box home improvement center and wasnt able to find a sheet metal vent that telescoped to the length i needed  the units that were on display were unboxed dented and in one case a seam was torn openthe builders best product was shipped promptly arrived in good condition and adjusted as needed for my installationbefore doing the final installation i used foil tape to seal all of the seams and close a few small air gaps to make the vent almost completely air tightthe product was a few dollars more than other offerings but i think the difference was worth it because of the quality,builders best   od aluminum zero periscope adjustable dryer vent duct,27.49,0.6688741721854304,151.0,15.1,-64.88,151,1,19,10,1,8,1,3,22,151.0,151.0,15.1,10.0,19.0,10.0,0.8,8.0,1.0,1.0,3.0,0.3,22.0,2.2,77,27,74,27,98,34,88,34,0.9,0.39,0.35,0.25,1.25,0.79,77,43,42.4,43.2,0.79,0.86,5.5,7.78,0.95,37.86,0.84,0.9,16.2,2.85,0.2,0.8,0.24,0.02,0.26
B0002YTLZY,5.0,just purchased this and installed it today basic model of hood but looks good easy to install with a helper holding it while i attached it to the cabinet it arrived in good shape with the exception of a small dent on the back which wont ever be seen comes with screws for attaching to cabinets comes with metal filter in place does not come with a light bulb overall i like it,broan  ada capable nonducted undercabinet range hood  white,3.62,0.7397260273972602,73.0,12.166666666666666,22.76,73,1,8,6,1,4,1,2,12,73.0,73.0,12.1667,6.0,8.0,6.0,0.6667,4.0,1.0,1.0,2.0,0.3333,12.0,2.0,36,11,33,11,42,12,39,12,0.93,0.31,0.31,0.29,1.14,0.76,36,36,36.0,36.0,0.86,0.86,3.93,5.55,0.96,39.36,0.85,0.79,8.64,2.08,0.28,0.88,0.18,0.03,0.21
B005EGQTU0,5.0,installing this unit in place of the traditional flap style greatly reduced the draft i was getting back through the dryer laundry area is in a half bath so we like to keep the door closed with the traditional flap style the room became very cold since i have changed to this unit the bathroom stay s much warmer works great,lambro  dryer vent seal ,15.95,0.7704918032786885,61.0,8.714285714285714,43.4,61,1,9,7,1,6,1,0,9,61.0,61.0,8.7143,7.0,9.0,7.0,0.8571,6.0,1.0,1.0,0.0,0.0,9.0,1.2857,35,9,32,9,41,10,37,10,0.9,0.27,0.26,0.1,0.1,0.22,35,35,35.0,35.0,0.85,0.85,3.87,5.47,0.96,37.85,0.86,1.0,10.0,2.24,0.27,0.76,0.16,0.08,0.24
B000FIZMDC,3.0,had it for  daysthe stench from the unused product is disturbing took a lot of cleaning  made in china it currently only creates ice from you faucet waterfiltered water does not freeze in this machine will try  more timesif does not work sending back immediatelyday  filtered water made as ice small size takes  hours medium size   hours and large size  hour plusto make ice for a party you need at least entire day and you need to stay near by  to be sure unit does not try to run without  waterthis unit is ok for  peopleadvice cool you water in the frig and pour into unit room where unit is working must be no warmer than  degrees buy this unit in june because it has a limited  day warranty if you buy from amazon shipping is nearly  the retail price listed ie  plus  shipping,edgestar  portable ice maker stainless steelsilver,14.45,0.6736111111111112,144.0,7.578947368421052,-57.77,144,1,25,19,1,16,1,2,19,144.0,144.0,7.5789,19.0,25.0,19.0,0.8421,16.0,1.0,1.0,2.0,0.1053,19.0,1.0,67,25,63,25,98,28,86,28,0.88,0.33,0.37,0.19,0.93,0.68,67,38,41.3,37.2,0.68,0.76,4.79,6.77,0.92,24.01,0.73,0.67,12.0,2.45,0.21,0.64,0.17,0.06,0.23
B0000CFPK8,5.0,these are awesome  decorative use only  living on cape cod only makes them more  special  colors are outstanding and i can interchange them with complementing colors  some may say they are flimsy but they are perfect for covering up those coil burnershighly recommend if used for purpose intended,reston lloyd electric stove burner covers set of  white,13.63,0.8333333333333334,48.0,5.333333333333333,14.3,48,1,11,9,1,3,1,0,5,48.0,48.0,5.3333,9.0,11.0,9.0,0.3333,3.0,1.0,1.0,0.0,0.0,5.0,0.5556,26,11,22,10,32,12,25,11,0.78,0.44,0.42,0.22,0.44,0.47,26,26,26.0,26.0,0.81,0.81,3.25,4.6,0.94,25.12,0.88,1.0,9.0,2.12,0.36,0.86,0.28,0.04,0.32
B005AR76M8,2.0,not what is shown  this item is misadvertised  you will not receive what you see in the picture  they show the original oem equipment but you will receive a different item  i did install this item and it does work  it is not as well made as the original equipment  it is lighter and does not give you the ability to just twist off the motor unit  over all i would not have bought this item if i knew i was going to get a cheap version like i received  if you want a cheap version you can find them all day long for  bucks buyer beware,whirlpool  water pump for washer,45.99,0.6074766355140186,35.666666666666664,6.6875,-11.76,107,1,18,16,3,13,3,1,12,107.0,35.6667,6.6875,16.0,6.0,5.3333,0.8125,4.3333,3.0,1.0,0.3333,0.0625,4.0,0.75,41,8,36,7,65,8,52,7,0.8,0.13,0.2,0.14,0.43,0.46,41,30,33.6,33.6,0.63,0.6,3.6,5.09,0.89,16.42,0.69,0.76,12.19,2.47,0.31,0.6,0.1,0.08,0.17
B00DZUA1GU,2.0,these knobs suck  i was down to two on my stove looking to buy new ones decided i  would try to fix mine i wish i could post a picture mine were cracked anf the little metal thing was loose or falling out but plastic was not broke i put gorilla glue on the inside then inserted the metal piece then i wrapped it tight with electrical tape to pull the plastic together since it was cracked has been working good for a a while now i dont know how long this fix will last but better than  bucks for cheap knobs that will break again,whirlpool  control knob,14.99,0.7264150943396226,106.0,7.571428571428571,-2.28,106,1,18,14,1,13,1,2,16,106.0,106.0,7.5714,14.0,18.0,14.0,0.9286,13.0,1.0,1.0,2.0,0.1429,16.0,1.1429,53,16,46,16,70,19,58,19,0.83,0.33,0.3,0.26,1.32,0.81,53,39,40.6,38.0,0.76,0.78,4.48,6.33,0.93,28.18,0.79,0.89,15.21,2.76,0.29,0.78,0.21,0.03,0.24
B000RHWXEM,5.0,it was delivered on time and packed very wellit is quiet and it was advertised as a fridge with a  degree freezer which i must say that it certainly lives up to that claim as it keeps my ice cream rock hard and will easily freeze a gallon of water in about  hours as a matter of fact if i turn it all the way up it will freeze in the fridge as well all in all i am quite happy with it and would certainly recommend this manufacturers products, cu ft fridge freezer stainless steel  edgestar,37.57,0.6555555555555556,90.0,9.0,5.51,90,1,10,10,1,7,1,3,8,90.0,90.0,9.0,10.0,10.0,10.0,0.7,7.0,1.0,1.0,3.0,0.3,8.0,0.8,38,9,32,9,46,11,37,11,0.8,0.3,0.24,0.22,0.44,0.47,38,38,38.0,38.0,0.83,0.83,3.96,5.6,0.95,33.32,0.86,0.89,7.11,1.89,0.22,0.89,0.14,0.08,0.22
B000NCTOUM,5.0,dryer ran forever without getting warm i thought it was the timer so i replaced that first when someone suggested it might be this fuse i ordered one it came with a footprint on the soft envelope and was crushed when i opened it so i ordered two more which arrived in tact took me about  minutes to move the dryer take off the back panel and replace the fuse worked like new i taped the  fuse to the back of my dryer in case i need to replace it again couldnt be much more simpleps i also checked the exhaust and lint trap neither was clogged but should always be checked and kept clean for an efficient dryer and to save lives,whirlpool  kenmore dryer thermofuse,5.5,0.6585365853658537,123.0,7.6875,-28.0,123,1,20,16,1,15,1,7,18,123.0,123.0,7.6875,16.0,20.0,16.0,0.9375,15.0,1.0,1.0,7.0,0.4375,18.0,1.125,52,18,45,17,76,23,63,22,0.83,0.35,0.35,0.17,0.67,0.58,52,35,35.9,35.1,0.68,0.7,4.22,5.96,0.91,21.46,0.71,0.79,15.04,2.74,0.3,0.64,0.14,0.02,0.16
B00EXRILE8,5.0,the valve i purchased came in a sealed electrolux box  the valve solenoids are all robert shaw  in other words this appears to be a quality valve  it fit perfectly  all i had to do to install it was to turn off the water unplug the refrigerator and cut off the ends of all the lines except the supply line and use the newstyle pushon connectors employed on the new valve  turned the power and water back on and everything worked with no leaks  great price and great replacement valve,supco  refrigerator water valve replaces    ,46.42,0.6666666666666666,90.0,12.857142857142858,-2.96,90,1,12,7,1,4,1,3,12,90.0,90.0,12.8571,7.0,12.0,7.0,0.5714,4.0,1.0,1.0,3.0,0.4286,12.0,1.7143,42,15,40,15,53,18,49,18,0.92,0.37,0.36,0.15,0.31,0.39,42,41,40.2,41.1,0.79,0.82,4.08,5.77,0.94,29.43,0.82,0.92,11.08,2.35,0.24,0.76,0.12,0.06,0.18
B00SPYDSFC,5.0,this is a great product that is much more durable than the adjuster and wheels that ships with the dishwasher  when the original plastic wheels broke off my top rack i purchased this item and it did the trick  i was able to install the part in about  minutes  the hardest aspect was trying to figure out how to take off the old mechanism,whirlpool  adjuster kit single unit,13.89,0.75,64.0,9.142857142857142,31.9,64,1,10,7,1,4,1,1,10,64.0,64.0,9.1429,7.0,10.0,7.0,0.5714,4.0,1.0,1.0,1.0,0.1429,10.0,1.4286,34,9,29,9,40,10,32,10,0.8,0.31,0.26,0.14,0.14,0.27,34,34,34.0,34.0,0.85,0.85,3.8,5.38,0.96,36.36,0.91,1.0,7.0,1.87,0.22,0.88,0.22,0.03,0.25
B001TIZKIY,2.0,its not the correct part for my dishwasher  i used my model number and this is what amazon thinks will fit but this basket is not even close to similar to the one i want to replace  perhaps its time to review the information  i neither like nor hate this part i just used two stars to show that its below standard for the simple reason that it wont fit,whirlpool  silverware basket,12.6,0.6857142857142857,70.0,8.75,25.81,70,1,12,8,1,4,1,1,8,70.0,70.0,8.75,8.0,12.0,8.0,0.5,4.0,1.0,1.0,1.0,0.125,8.0,1.0,31,4,28,4,39,4,34,4,0.87,0.12,0.13,0.09,0.09,0.21,31,31,31.0,31.0,0.79,0.79,3.51,4.96,0.94,25.39,0.82,0.91,9.09,2.13,0.29,0.75,0.15,0.06,0.21
B0053Y34TW,3.0,part worked well for a while then one of the wires arched and burnt in two  not sure why it would do this when for a month it was perfect  i asked for a refund we will see how good their response is  thin insulation on part for sure,whirlpool  oven igniter for range,41.86,0.8367346938775511,49.0,8.166666666666666,55.58,49,1,6,6,1,5,1,1,6,49.0,49.0,8.1667,6.0,6.0,6.0,0.8333,5.0,1.0,1.0,1.0,0.1667,6.0,1.0,22,5,20,5,25,5,22,5,0.88,0.23,0.23,0.2,0.2,0.32,22,22,22.0,22.0,0.88,0.88,3.11,4.4,0.96,35.2,0.91,1.0,5.0,1.58,0.23,0.9,0.18,0.09,0.27
B00Y11UDLA,4.0,box comes with three replacement filter cartridges  my box also came with some bonus swaps for the essential oils tray  very thin swaps about the thickness of fleece about  cm by  cm  be sure to save the filter cap  the image on the box shows the filter cap but it doesnt come with one  i was successfully able to replace the filter and able to continue the use of my humidifier  please note that filters only remove certain contaminatesminerals from the water  these filters do not remove bacteria so be sure to also properly clean your humidifier, replacement filters for remedies cool mist humidifier,19.99,0.6804123711340206,32.333333333333336,13.857142857142858,-18.53,97,1,13,7,3,4,3,0,13,97.0,32.3333,13.8571,7.0,4.3333,2.3333,0.5714,1.3333,3.0,1.0,0.0,0.0,4.3333,1.8571,43,15,39,15,62,24,55,24,0.89,0.44,0.35,0.15,0.31,0.39,43,37,37.8,37.8,0.69,0.74,3.86,5.46,0.91,20.22,0.71,0.77,7.69,1.96,0.18,0.71,0.16,0.05,0.22
B00UXZU868,1.0,using this in a  and doesnt work properly it just drys out and will or channel water i tried soaking it and reinstalledstill no go top half always dries out the old one with mineral deposits worked better this one does not have the ridged outer mesh so that may have something to do with it,filterbuy  holmes humidifier filter replaces  amp  fits holmes humidifier models            and ,13.99,0.8214285714285714,56.0,11.2,40.02,56,1,8,5,1,2,1,3,5,56.0,56.0,11.2,5.0,8.0,5.0,0.4,2.0,1.0,1.0,3.0,0.6,5.0,1.0,29,8,25,8,35,8,29,8,0.83,0.28,0.28,0.25,0.75,0.61,29,29,29.0,29.0,0.83,0.83,3.47,4.9,0.95,29.19,0.86,0.83,8.33,2.04,0.34,0.9,0.14,0.1,0.24
B00230KU5A,5.0,i needed a to replace the old ge hotpoint filter because it was long overdue  looked around at the ge website and other websites  these filters costly  went on amazon and found this filter checked out the price  the reviews were positive so i decided to take a chance and order it  completely satisfied  no leaking  fits perfect  will order this one again  it also arrived in record time,watersentinel  made in usa refrigerator replacement filter fits ge mwf filters,22.92,0.7971014492753623,69.0,6.9,9.9,69,1,12,10,1,5,1,3,5,69.0,69.0,6.9,10.0,12.0,10.0,0.5,5.0,1.0,1.0,3.0,0.3,5.0,0.5,37,9,32,9,44,13,38,13,0.86,0.34,0.24,0.17,0.33,0.41,37,37,37.0,37.0,0.84,0.84,3.94,5.58,0.95,35.89,0.84,1.0,12.0,2.45,0.32,0.72,0.16,0.05,0.21
B00HUAIGN6,5.0,i replaced this part myself after cursing my dishwasher daily for not cleaning our dishes  i was looking to buy a new dishwasher when my husband finally told me that this part was the culprit  easily installed and washes our dishes as it should  i still hate the noisy old dishwasher but at least the dishes are clean again,electrolux  frigidaire spray arm,26.17,0.7796610169491526,59.0,11.8,20.05,59,1,9,5,1,5,1,2,4,59.0,59.0,11.8,5.0,9.0,5.0,1.0,5.0,1.0,1.0,2.0,0.4,4.0,0.8,26,6,22,6,36,10,30,10,0.83,0.33,0.23,0.2,0.4,0.45,26,26,26.0,26.0,0.72,0.72,3.06,4.33,0.91,17.14,0.73,1.0,10.0,2.24,0.33,0.55,0.23,0.07,0.3
B00DM8JSDC,5.0,works like a champ  its been installed for about  months now and sees  loads of laundry each week  warning if you are replacing your transmission theres a good chance youre doing so because a coupler with a metal insert rounded or stripped the transmission input shaft  the coupler that comes with this transmission has the metal insert youll want to replace it with an allplastic coupler before you install it  as the coupler inevitably wears over time the allplastic design one just strips out and needs to be replaced leaving the transmission shaft in perfect condition  the coupler with the metal insert will wearin with the transmission shaft and when it finally strips both the coupler and the shaft are ruined  id rather replace an allplastic coupler once every few years than use the couplers with the metal inserts and replace a transmission andor motor every four or five years,whirlpool  transmission,174.75,0.6133333333333333,150.0,12.5,-63.86,150,1,16,12,1,9,1,5,14,150.0,150.0,12.5,12.0,16.0,12.0,0.75,9.0,1.0,1.0,5.0,0.4167,14.0,1.1667,52,18,44,17,85,40,74,39,0.87,0.53,0.35,0.3,2.13,1.03,52,39,34.8,32.7,0.61,0.78,3.99,5.64,0.89,17.44,0.59,0.74,12.57,2.51,0.23,0.51,0.08,0.03,0.11
B0045LQGIU,2.0,bought this to replace an aqua fresh model that i had purchased last year  it fit the refrigerator so it met spec in that sense but the locking mechanism seemed less secure it was a different design with significantly less material  also it was shorter than the model it was replacing again less material  when i first ran water through it a few globs of light colored material came out which has never happened with any other water filter ive owned  so while i am drinking water out of it after running at least  gallons through it i still look suspiciously at the water before i drink it i remain skeptical  i see that aquafresh has been bought and rebranded several times in the last year which is another red flag for me  anyway next time i will look for another brand,aqua fresh  replacement water filter for amana  ecoaqua  water sentinel  water filter,13.29,0.6690140845070423,142.0,7.473684210526316,-64.2,142,1,21,19,1,13,1,1,17,142.0,142.0,7.4737,19.0,21.0,19.0,0.6842,13.0,1.0,1.0,1.0,0.0526,17.0,0.8947,62,17,52,16,92,17,73,16,0.79,0.22,0.27,0.09,0.18,0.3,62,40,38.5,37.0,0.67,0.8,4.57,6.46,0.91,22.5,0.71,0.77,13.14,2.56,0.23,0.66,0.22,0.04,0.26
B00E1AGSQ0,5.0,the easiest and cheapest fix for a washer not spinning  it was very easy to disassemble the washer and replace this part  most people would just pay someone to come and fix it or spend hundreds replacing the washer  this simple replacement saved me hundreds and washer is working like new,whirlpool  motor coupler,6.45,0.7450980392156863,51.0,17.0,28.17,51,1,6,3,1,2,1,5,6,51.0,51.0,17.0,3.0,6.0,3.0,0.6667,2.0,1.0,1.0,5.0,1.6667,6.0,2.0,24,5,22,5,32,9,29,9,0.91,0.31,0.21,0.3,0.9,0.67,24,24,24.0,24.0,0.75,0.75,3.0,4.24,0.92,18.13,0.76,0.9,8.1,2.01,0.31,0.64,0.17,0.07,0.24
B00NSELL2Q,5.0,i took my husband less than  minutes to replace it  works wonderful  saved us alot of money from a service call and parts and labor if we would have called out a repair man  would recommend everyone doing it themselves  there is also a video on the internet that shows step by step what to do,frigidaire  washer door lock assembly,25.66,0.875,56.0,9.333333333333334,31.56,56,1,9,6,1,2,1,1,6,56.0,56.0,9.3333,6.0,9.0,6.0,0.3333,2.0,1.0,1.0,1.0,0.1667,6.0,1.0,28,5,24,5,31,5,27,5,0.87,0.19,0.18,0.0,0.0,0.0,28,28,28.0,28.0,0.9,0.9,3.56,5.03,0.97,50.32,0.89,0.89,7.11,1.89,0.3,0.94,0.07,0.0,0.07
B00LHR20E4,5.0,it is hard to believe the price on this thing from is a bargain  from amazon that is  our original was decomposing after only a few years  i am pretty sure the reason for the thing falling apart is that the part of the basket going to the back of the dishwasher is directly over part of the heat coil close enough to cause damage over time  i contacted the manufacturer for a goodwill replacement  no dice  they offered to sell me one  for edit   i want to spread the word about my experience with kitchenaid whirlpool corp on this silverware basket  before ordering here i called their contact center to ask for a goodwill replacement dishwasher is out of warranty  they said no  while shopping for the best price i saw a boatload of posts by people experiencing the same problems with warping and disintegration of the basket  i am convinced the basket problem is caused by a design defect in all of their dishwashers where the basket goes on the side  the rear of the basket sits directly over the heat coil  i believe that proximity to the heat coil causes degradation of the basket over time  i again contacted kitchenaid with this information and asked for a goodwill reimbursement for the basket i bought here  they said no  again  this is very different from my experience with an out of warranty problem on a ge refrigerator  ge took care of the problem although they were not obligated to do anything  kitchenaids approach is that once out of warranty the problems belong to the customers  consider that when you next shop for major appliancesedit   i must have caused whirlpool some embarrassment  they came thru with a reimbursement check and apology  still my experience with out of warranty situations has been outstanding with ge not so much with whirlpool,whirlpool   silverware basket,47.31,0.5,,,-234.72,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,36,100,36,181,59,155,59,0.86,0.38,0.33,0.2,1.6,0.89,108,40,39.6,40.6,0.6,0.79,5.68,8.03,0.9,22.73,0.65,0.8,25.6,3.58,0.21,0.61,0.09,0.03,0.12
B00009W3HD,4.0,i recently got a clothes dryer for my apartment and had no way to ventilate the dryer  this product not only gives the proper ventilation for the dryer it also warms the apartment therefore cutting down on the heating bill  would recommend it to anyone that needs dryer ventilation indoors,deflecto dryer lint trap kit supurrflex flexible metallic duct,13.9,0.76,50.0,10.0,20.73,50,1,7,5,1,4,1,1,7,50.0,50.0,10.0,5.0,7.0,5.0,0.8,4.0,1.0,1.0,1.0,0.2,7.0,1.4,26,6,23,6,30,10,27,10,0.9,0.37,0.23,0.14,0.14,0.27,26,26,26.0,26.0,0.87,0.87,3.36,4.75,0.96,35.11,0.85,1.0,7.0,1.87,0.26,0.73,0.07,0.11,0.19
B00NWRM2CC,4.0,for the life of me ill never understand why lg like so many other manufacturers would use what is basically an aquarium pump in a washing machine but it does the jobuntil it doesnt anymore  the good thing about this design approach is that the repair parts are much cheaper  several places wanted over  for this same part  even with expedited shipping overnight service i had my problem solved for less than  here on amazon  the original pump lasted about  years if this one lasts that long i suppose it will be time for a new washing machine anyway  i knock one star off only because this was a whitelabel product it says genuine lg factory originalblah blahbut i cant be sure  it fit perfectly and the electrical connections were correct so it might well be oem  i just cant know that based on what i got  either way it was an easy fix and a great deal, genuine lg factory original washer water drain pump,29.2,0.7278481012658228,inf,7.523809523809524,-71.98,158,1,23,21,0,17,0,1,26,158.0,0.0,7.5238,21.0,0.0,0.0,0.8095,0.0,0.0,0.0,0.0,0.0476,0.0,1.2381,77,20,70,19,97,24,82,23,0.85,0.28,0.26,0.24,1.19,0.77,77,45,42.3,42.2,0.79,0.9,5.53,7.82,0.95,39.36,0.85,0.95,19.05,3.09,0.24,0.85,0.24,0.07,0.32
B009PCI2JU,5.0,ill admit it im a huge water snob i mean huge we bought a new refrigerator and it uses this filter i am going to cancel my decadeslong delivery of bottled water because the water from my new refrigerator dispenser is just that good with this filter i can continue to be snobby and save money win win,ge rpwfe refrigerator water filter,48.74,0.7413793103448276,58.0,7.25,21.07,58,1,11,8,1,5,1,1,11,58.0,58.0,7.25,8.0,11.0,8.0,0.625,5.0,1.0,1.0,1.0,0.125,11.0,1.375,27,10,26,10,38,12,35,12,0.92,0.34,0.37,0.22,0.44,0.47,27,27,27.0,27.0,0.71,0.71,3.1,4.38,0.91,16.82,0.74,1.0,9.0,2.12,0.26,0.56,0.2,0.03,0.23
B001DHNG50,5.0,i just installed it and it works i have a bosch oven  and it matched the original equipment exactly including the electric connections  no need to splice  i slid the oven away from the wall and connections were exposed and easy to unplug the old ignitor and plug in the new one  photo shows old next to new,supco  range oven igniter replaces           ,26.99,0.6724137931034483,58.0,11.6,29.53,58,1,8,5,1,1,1,3,8,58.0,58.0,11.6,5.0,8.0,5.0,0.2,1.0,1.0,1.0,3.0,0.6,8.0,1.6,30,11,28,11,36,12,32,11,0.89,0.34,0.37,0.56,2.78,1.18,30,30,30.0,30.0,0.83,0.83,3.54,5.0,0.95,30.59,0.88,1.0,9.0,2.12,0.28,0.82,0.22,0.09,0.31
B0001Z8PBK,4.0,i have one of these stonetopped grills but i didnt get it from amazon none the less i will review this product for the sake of others considering itdoes it brown meat hell yes if you try to brown meat and fail its because the stone wasnt hot enough when you put the meat on the stone has a very high heat capacity and takes a while to get searing hot but once its hot it will brown if not blacken meat easily the stone takes a minute or two to preheat make sure you thoroughly oil the stone when you preheat the stone failure to oil the stone will make food stick to it the stone may actually have to be seasoned before use i dont know mine came in a box covered in japanese text which i cant readis it easy to clean absolutely not i used mine for korean barbecue korean marinades tend to contain sugar fruit juices or malt syrup all of these ingredients will char and leave your grill topper caked with carbon do not wash the grill with soap the stone is porous and is meant to be scraped clean soap will get into the pores and ruin the flavor of subsequent meals cooked on it repeated use will season the stone until its blackened like an old cast iron pan rinse the cooking surface under hot water and scrub with a coarse stiff brush a few times to get the loose stuff off then and scrape any charred junk off using either a razor blade topped scraper or a utility blade the one biggest drawback of this thing is the difficulty of cleaning itif the difficulty of cleaning is not worth the extra heat retention of the stone this product is not going to be worth it for you if you absolutely must have convenience get one of those nonstick coated grill toppersnow i must add that if you heat your stone too quickly it might develop cracks so preheat on medium or mediumlow rather than blasting it on high mine still works but it had visible cracks going through it after the first use where i foolishly heated it on full blast the outer metal portion holds it together such that the cracks arent really a big deal but i imagine that after repeated use a cracked stone might fall apart eventuallyone more thing this device is not meant to be used on the stove top the stoves ive tried it on dont fit well if it doesnt fit well it can shift around it fits best on one of those portable butane canister fueled burners commonly sold in asian markets the idea is that you have this thing going at the table and you cook your meats at the table korean barbecue style,marukyo stone stove top inoutdoor grill stove not include,5.74,0.5211864406779662,,,-382.23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181,82,166,80,285,105,250,103,0.88,0.41,0.45,0.28,6.05,1.74,181,37,42.9,43.2,0.64,0.82,7.58,10.72,0.92,30.56,0.66,0.71,40.61,4.51,0.23,0.67,0.14,0.05,0.18
B013XXTFKG,5.0,couldnt be happier  its mostly quiet and only makes minimal noise on occasion  ice is made in typically  minutes depending on whether you select small or large cubes  the cubes are hollow bullet shaped things that are obviously a few coatings of ice larger for large cubes  due to that shape they freeze fast but melt fast too  still its hard to complain because it is ice when you want it fast  the machine works perfectly,koldfront  ultra compact portable ice maker  white,12.8,0.7894736842105263,76.0,9.5,2.8,76,1,11,8,1,7,1,3,9,76.0,76.0,9.5,8.0,11.0,8.0,0.875,7.0,1.0,1.0,3.0,0.375,9.0,1.125,37,13,34,12,51,17,44,16,0.86,0.36,0.35,0.27,0.82,0.64,37,36,36.4,36.0,0.73,0.72,3.66,5.18,0.92,20.92,0.77,0.91,9.09,2.13,0.23,0.79,0.25,0.11,0.36
B000E1385Y,1.0,ordered this at the end of season last year  i always do this so ill be prepared for the following year plug  play ready to go  i foolishly didnt open the box when it arrived  now i come to discover that there was only one filter instead of two  too late to file a complaint but hopefully anyone reading this will make sure to correct my folly,vornado  replacement humidifier wick ,12.98,0.835820895522388,67.0,13.4,20.39,67,1,13,5,1,5,1,0,7,67.0,67.0,13.4,5.0,13.0,5.0,1.0,5.0,1.0,1.0,0.0,0.0,7.0,1.4,39,7,32,6,43,7,35,6,0.81,0.17,0.18,0.0,0.0,0.0,39,39,39.0,39.0,0.91,0.91,4.21,5.95,0.97,62.92,0.91,1.0,11.0,2.35,0.31,0.92,0.23,0.09,0.31
B00PU08SPO,5.0,really nice construction this fits perfectly into the kenmore model  stovetop middle burner sectionit arrives fairly rough on the surface but the green scrubbiepads smooth well it out within a few washesim quite pleased really amazed at how fried eggs slide right off itit honestly becomes like a nonstick surface,frigidaire  rangestoveoven griddle unit,130.5,0.9,50.0,25.0,20.73,50,1,3,2,1,2,0,0,5,50.0,50.0,25.0,2.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,5.0,2.5,34,16,31,15,36,16,33,15,0.92,0.45,0.47,0.2,0.2,0.32,34,34,34.0,34.0,0.94,0.94,4.01,5.67,0.98,97.57,0.94,1.0,5.0,1.58,0.15,0.91,0.27,0.21,0.48
