ID,rating,review,product,price,ttr,words_per_t_unit,words_per_clauses,flesch_reading_ease,l2sca_W,l2sca_S,l2sca_VP,l2sca_C,l2sca_T,l2sca_DC,l2sca_CT,l2sca_CP,l2sca_CN,l2sca_MLS,l2sca_MLT,l2sca_MLC,l2sca_C/S,l2sca_VP/T,l2sca_C/T,l2sca_DC/C,l2sca_DC/T,l2sca_T/S,l2sca_CT/T,l2sca_CP/T,l2sca_CP/C,l2sca_CN/T,l2sca_CN/C,lca_wordtypes,lca_swordtypes,lca_lextypes,lca_slextypes,lca_wordtokens,lca_swordtokens,lca_lextokens,lca_slextokens,lca_ld,lca_ls1,lca_ls2,lca_vs1,lca_vs2,lca_cvs1,lca_ndw,lca_ndwz,lca_ndwerz,lca_ndwesz,lca_ttr,lca_msttr,lca_cttr,lca_rttr,lca_logttr,lca_uber,lca_lv,lca_vv1,lca_svv1,lca_cvv1,lca_vv2,lca_nv,lca_adjv,lca_advv,lca_modv
B00D3QFHN8,1.0,i ordered this solely to transfer banks of sounds from my dell xps  laptop windows  ultimate  to my new used yamaha  synth i read reviews complaining about latency problems but i wasnt planning to use this cable for sequencing just data exchange it was completely useless and i tried every possible method to get it to work like swapping the cables in case they were mislabeled trying different usb ports uninstalling and reinstalling etc and apparently i cant get a refund of my shipping charge so i spent  to ship then return a product that did not work at all i ended up buying a legitimate product yamahas own usbtomidi cable from a legitimate seller a national music store and it works fineim thoroughly disgusted with amazon for selling this crap,hde usb to midi interface cable keyboard synthesizer drum pad instrument midi  pin adapter for windows pcs,8.99,0.7557251908396947,43.666666666666664,13.1,-61.5,131,1,22,10,3,3,2,1,20,131.0,43.6667,13.1,10.0,7.3333,3.3333,0.3,1.0,3.0,0.6667,0.3333,0.1,6.6667,2.0,73,30,69,30,90,33,84,33,0.93,0.39,0.41,0.3,2.7,1.16,73,43,43.8,41.8,0.81,0.86,5.44,7.69,0.95,42.0,0.82,0.8,19.2,3.1,0.29,0.87,0.15,0.07,0.23
B0002D0LYA,5.0,i put this bridge pickup on a ssh configured squire strat its plenty bright but with a lot of depth true lawn mower grind but with the dry detail of no distortion and the same time interesting one other notable attribute was the way the pickup either creates of picks up harmonics and tones that were not present with the previous squire pickup which wasnt bad at all this dimarzio sdh bridge pickup was worth every cent i may experiment with extending the south or bridge side pickup poles with the provided allen wrench to give it just a little more twang but this is a wonderful pickup just setting the height with the two spring screws on either side of the pickup get one and make your ssh stratocaster scream,dimarzio  super distortion humbucker pickup  black,79.99,0.6717557251908397,131.0,18.714285714285715,-36.12,131,1,10,7,1,4,1,4,16,131.0,131.0,18.7143,7.0,10.0,7.0,0.5714,4.0,1.0,1.0,4.0,0.5714,16.0,2.2857,62,29,59,29,78,37,72,37,0.92,0.51,0.47,0.2,0.4,0.45,62,42,41.7,42.1,0.79,0.84,4.96,7.02,0.95,35.91,0.82,1.0,10.0,2.24,0.14,0.74,0.17,0.03,0.19
B0002GZWZU,4.0,ive played other brand guitars of my friends in this price range the pacifica  is better than most but it isnt the best value you might find a guitar you like better by shopping at your local guitar stores take time visiting all of the local music stores before you make your choice,yamaha pacifica series  electric guitar black,34.99,0.8113207547169812,53.0,7.571428571428571,43.06,53,1,7,7,1,6,1,0,11,53.0,53.0,7.5714,7.0,7.0,7.0,0.8571,6.0,1.0,1.0,0.0,0.0,11.0,1.5714,25,5,24,5,30,7,29,7,0.97,0.24,0.2,0.14,0.14,0.27,25,25,25.0,25.0,0.83,0.83,3.23,4.56,0.95,27.56,0.83,1.0,7.0,1.87,0.24,0.79,0.21,0.0,0.21
B005N99I5Q,5.0,this bag is very well built  its far lighter than carrying a flight case the bag is meant for transporting to and from gigs so its not flightrated if thats what your intended purposes are i love the heavydurable zipper pulls and the pocket is super helpful to have your cables on hand if you forget to put them in your gig bag great product udg never disappoints i would buy this again but the quality is so good you only need to buy once,udg ultimate cd player mixer bag large black,22.99,0.7529411764705882,85.0,8.5,10.58,85,1,16,10,1,2,1,0,5,85.0,85.0,8.5,10.0,16.0,10.0,0.2,2.0,1.0,1.0,0.0,0.0,5.0,0.5,44,12,37,12,54,13,42,13,0.78,0.31,0.27,0.09,0.09,0.21,44,41,41.7,42.1,0.81,0.82,4.23,5.99,0.95,33.74,0.88,0.91,9.09,2.13,0.24,0.84,0.19,0.1,0.29
B0002CZSJO,5.0,i was looking for a good capo that will last this one had good ratings so i had high hopes i wanted to make sure it worked with my acoustic because the other one i bought prior to this wasnt very strong so some of the strings would buzz this one clamps hard and works all along the neck on my acoustic very happy with it been using it regularly for about  months no complaints,kyser quickchange capo for  acoustic guitars  silver,19.95,0.7333333333333333,75.0,9.375,29.19,75,1,9,8,1,7,1,1,9,75.0,75.0,9.375,8.0,9.0,8.0,0.875,7.0,1.0,1.0,1.0,0.125,9.0,1.125,34,10,29,10,43,11,35,11,0.81,0.31,0.29,0.22,0.44,0.47,34,34,34.0,34.0,0.79,0.79,3.67,5.18,0.94,26.16,0.83,0.89,7.11,1.89,0.23,0.89,0.31,0.09,0.4
B009B15N0Q,5.0,so clear  crystal clear  fixed noise issues wed worked on for weeks turns out it was the old converter or stupid slow firewirethis is so fast we can even monitor live weffects  do all kinds of awesome roundrobin effects patching wmidibeats the pants off of slow firewire  the firepod we used beforebest studio money ive spent in a looooooooong time  get one,old model focusrite scarlett  usb audio interface,55.09,0.8870967741935484,62.0,8.857142857142858,33.93,62,1,10,7,1,6,1,1,13,62.0,62.0,8.8571,7.0,10.0,7.0,0.8571,6.0,1.0,1.0,1.0,0.1429,13.0,1.8571,40,19,37,19,44,19,39,19,0.89,0.49,0.47,0.44,1.78,0.94,40,40,40.0,40.0,0.91,0.91,4.26,6.03,0.97,65.25,0.95,1.0,9.0,2.12,0.23,1.0,0.26,0.03,0.28
B0002E3CHC,5.0,daddario coated phosphor bronze guitar strings are among the most popular in daddarios extensive line of acoustic guitar strings daddario musical products are well known among both amateur and professional musiciansfor quality and performance  the  acoustic guitar strings are no exceptionthe daddario exp  coated phosphor bronze strings strike a delicate balance between volume projection and comfortable playability in my husbands opinion a true audiophile in all senses of the word the daddario exps are the most naturalsounding longestlasting coated strings available that i have usedaccording to the manufacturer exp coated phosphor bronze strings produce warm bright well balanced acoustic tone and  times more life the  string set includes the following gauges plain steel  and  phosphor bronze wound    and   these strings are made in the usa for the highest quality and performancemy husband recently restrung his  yo alvarez acoustic guitar with the daddario  strings he stated i am truly amazed at the immediate improvement in richness and clarity  it is truly remarkable how a high quality set of strings such as the  can improve the playability and acoustic definition of a low end practice guitari highly recommend the daddario  acoustic guitar strings to anyone wishing to improve clarity and playability of their low end student guitars or even to the professional musician striving to get the best possible performance out of their high end professional acoustic guitars,daddario  with ny steel phosphor bronze acoustic guitar strings coated extra light ,15.19,0.5575221238938053,,,-166.38,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,42,88,41,157,83,144,81,0.92,0.56,0.45,0.39,3.52,1.33,93,37,39.9,39.4,0.59,0.77,5.25,7.42,0.9,21.2,0.61,0.83,15.7,2.8,0.13,0.57,0.15,0.03,0.17
B0002E2KPC,5.0,i got exactly what i wanted i spent little money and got a very good efficient capo i like the fact that it wont scratch my guitar neck and i would recommend this it is smaller than you may think so be advised about that it holds the strings perfectly and you may need to put some strength into opening it it does its job that what really matters,dunlop acoustic guitar frets ,0.91,0.7536231884057971,69.0,5.75,26.82,69,1,15,12,1,7,1,1,8,69.0,69.0,5.75,12.0,15.0,12.0,0.5833,7.0,1.0,1.0,1.0,0.0833,8.0,0.6667,33,7,31,7,39,7,36,7,0.92,0.19,0.21,0.14,0.29,0.38,33,33,33.0,33.0,0.85,0.85,3.74,5.28,0.95,34.89,0.86,0.93,12.07,2.46,0.36,0.79,0.11,0.11,0.22
B0002GZKWU,5.0,love it sound quality is beautiful and the look is classic it has that old vintage sound to it and i am no sinatra just ordered an art tube mp studio preamp to boost the sound i replaced the chinese vacuum tube with a tungsol  vacuum tube still waiting for mic cables gathering from the other reviews for this microphone and art tube amp the combination of the shure  mic  art tube amp its gonna make me sound like sinatra,shure  series ii iconic unidyne dynamic vocal microphone,34.99,0.675,81.0,13.5,7.2,81,1,11,6,1,1,1,1,12,81.0,81.0,13.5,6.0,11.0,6.0,0.1667,1.0,1.0,1.0,1.0,0.1667,12.0,2.0,37,16,35,16,51,23,47,23,0.92,0.49,0.43,0.22,0.44,0.47,37,37,36.4,36.3,0.73,0.74,3.66,5.18,0.92,20.92,0.74,1.0,9.0,2.12,0.19,0.67,0.17,0.04,0.21
B00D5MWDLE,5.0,beware there seems to have been a mix up at amazon i ordered this pedal and instead they sent me some sort of eventide pitch shifter pedal i read on another eventide pedal review of the same thing happening so amazon must have mixed up stock placing space pedals in a place that was meant for a different pedal i sent it back was refunded so all is well i then ordered this pedal elsewhere and received it aok as for the pedal it is a  star pedal all the way i have had the hall of fame stereo wet and hardwire reverb this literally kills them all lush organic and huge no noise it is a high quality effect and it shows using it with a fender princeton reverb along with a carbon copy delay superb,eventide space reverb pedal,94.49,0.6496350364963503,137.0,9.785714285714286,-42.21,137,1,22,14,1,6,1,3,15,137.0,137.0,9.7857,14.0,22.0,14.0,0.4286,6.0,1.0,1.0,3.0,0.2143,15.0,1.0714,60,20,52,19,88,30,69,28,0.78,0.41,0.33,0.07,0.07,0.18,60,32,38.6,38.1,0.68,0.64,4.52,6.4,0.91,22.73,0.75,0.87,11.27,2.37,0.19,0.74,0.1,0.06,0.16
B002AKONB0,5.0,i put a set of prails with sd triple shots in my godin freeway sa the pickups are absolutely fantastic it has made my godin freeway sa my number one guitar the guitar came stock with humbuckers and synthesizer access i added a graphtech acoustiphonic preamp for an acoustic voice and these sd prails put it over the top in terms of versatility my band plays allout variety and i can get any tone from this guitarthe single coils are great for any stones song love shack and play that funky music the humbuckers are great for you shook me talk dirty to me or all the small things and the  sound great for twist and shout and any george thorogood add that to the synth and acoustic voices and im in rhythm guitar players heaven whatever i need i can get from my freeway saabsolutely love these prails pickups with the triple shots,seymour duncan  triple shot flat pickup mounting ring set black,7.43,0.5974025974025974,154.0,9.058823529411764,-59.46,154,1,18,17,1,10,1,7,20,154.0,154.0,9.0588,17.0,18.0,17.0,0.5882,10.0,1.0,1.0,7.0,0.4118,20.0,1.1765,64,30,60,29,91,44,84,42,0.92,0.5,0.47,0.18,0.53,0.51,64,40,41.1,43.3,0.7,0.8,4.74,6.71,0.92,25.11,0.71,0.82,11.53,2.4,0.17,0.76,0.14,0.01,0.15
B01DZXE9NC,5.0,i dont know how to play piano but wanted to learn how and didnt want to have to transition later to  a full sized piano this keyboard works perfectly for me sounds fine plays good not much in the way of bells and whistles but a good solid full sized keyboard with decent piano sound and decent keys,alesis recital  beginner digital piano with fullsize semiweighted keys and power supply,55.06,0.7241379310344828,58.0,19.333333333333332,37.99,58,1,7,3,1,2,1,3,8,58.0,58.0,19.3333,3.0,7.0,3.0,0.6667,2.0,1.0,1.0,3.0,1.0,8.0,2.6667,27,10,23,10,37,14,33,14,0.89,0.42,0.37,0.18,0.36,0.43,27,27,27.0,27.0,0.73,0.73,3.14,4.44,0.91,17.97,0.7,0.82,7.36,1.92,0.27,0.75,0.18,0.03,0.21
B00CHRUTG4,5.0,a really nice case and a great value for the money  the only thing i dont like is that the pluck and pull layer is a full  inches deep rather than multiple layers of  foam  that means that you cant sculpt in  dimensions easily  however i found that i could take the foam i pulled out and set it back into the voids horizontally instead of vertically and achieve the results i wanted  i used some  super  spray when i was done to lock everything together and glue the pluck and pull to the bottom layer  in spite of this im very satisfied so much so that ive ordered another one,prorockgear microphone case ,69.07,0.6936936936936937,111.0,11.1,-24.28,111,1,11,10,1,9,1,6,12,111.0,111.0,11.1,10.0,11.0,10.0,0.9,9.0,1.0,1.0,6.0,0.6,12.0,1.2,56,19,48,19,70,23,60,23,0.86,0.38,0.34,0.22,0.89,0.67,56,41,41.2,39.8,0.8,0.82,4.73,6.69,0.95,35.13,0.8,0.94,16.06,2.83,0.28,0.72,0.18,0.08,0.27
B0002KZAKS,5.0,i expected to use this only as a backup to my wireless and the price was a no brainer but after using it i was really surprised at how smooth it sounded i prefer using it while i dj every weekend now i only use my wireless mics to hand out at wedding for the toaststhis mic is a beast no feedback behind booth even with my monitor blasting next to me get it you will love italso has a nice case to protect it,behringer ultravoice  dynamic vocal microphone cardioid,0.91,0.7058823529411765,85.0,8.5,10.58,85,1,16,10,1,4,1,0,10,85.0,85.0,8.5,10.0,16.0,10.0,0.4,4.0,1.0,1.0,0.0,0.0,10.0,1.0,37,15,33,15,48,16,42,16,0.88,0.38,0.41,0.2,0.6,0.55,37,37,37.0,37.0,0.77,0.77,3.78,5.34,0.93,25.01,0.79,0.8,9.6,2.19,0.29,0.81,0.17,0.07,0.24
B0030NPB7Q,5.0,i bought these xlr cables for my maudio stduio speakers and improved the sound quality greatly the cables are very well built and i can tell will last a very long time i will buy another set once i get my second pair of speakers i would recommend these cause the price and the quality my friend bought monster cables for  times the price and has the same speakers as mine and his dont sound any betternbspa datahookproductlinklinked classalinknormal  audio  one  foot djpa xlr microphone cables  mic cable  stage or studio usea,seismic audio  one  foot djpa xlr microphone cables  mic cable  stage or studio use,15.99,0.6847826086956522,92.0,8.363636363636363,-4.99,92,1,11,11,1,4,1,5,10,92.0,92.0,8.3636,11.0,11.0,11.0,0.3636,4.0,1.0,1.0,5.0,0.4545,10.0,0.9091,44,16,40,15,62,23,58,22,0.94,0.38,0.36,0.1,0.1,0.22,44,35,37.9,37.7,0.71,0.7,3.95,5.59,0.92,21.57,0.69,0.8,6.4,1.79,0.14,0.64,0.12,0.05,0.17
B00DKAQGTG,5.0,i have owned every different guitar humidifier on the market from the cheapest to the most expensive pound for pound this is the best value for your money whatever that little sponge is made of boy does it hold water in my opinion you only need to resoak the sponge every  to  days depending on ambient humidity there is no leakage whatsoever when used as per instructions i keep my guitar in its case which has a built in humidity reader and with the nomad in place humidity stays at a fairly constant  this is better than i get from the much more expensive daddario humidpak plus you can easily tell when the nomad needs more water just flip the top and touch the ridge of the sponge if the sponge is hard and try to the touch time to resoak which takes all of a minute or so last but not least placing the nomad between the strings doesnt even knock my guitar out of tune this is my new goto guitar humidifier,music nomad  humitar acoustic guitar humidifier,14.99,0.632183908045977,174.0,11.6,-88.22,174,1,20,15,1,10,1,3,20,174.0,174.0,11.6,15.0,20.0,15.0,0.6667,10.0,1.0,1.0,3.0,0.2,20.0,1.3333,73,17,64,16,100,29,84,28,0.84,0.33,0.23,0.14,0.41,0.45,73,41,41.8,41.5,0.73,0.84,5.16,7.3,0.93,29.27,0.76,0.91,18.18,3.02,0.24,0.7,0.19,0.05,0.24
B0028O8008,5.0,accurate and easy to use just  pieces of plastic but it works like a teeter totter place it on your turntable and swing the tone arm and place the stylus on the groove move the device until your tone arm is neither dipping or rising that is the needle force on your vinyl i changed mine to  grams and it tracks fine and sounds great a simple tool which confirmed the calibrations printed on my tone arm and turntable,ortofon stylus pressure gauge,16.95,0.6708860759493671,79.0,11.285714285714286,25.13,79,1,8,7,1,5,1,4,5,79.0,79.0,11.2857,7.0,8.0,7.0,0.7143,5.0,1.0,1.0,4.0,0.5714,5.0,0.7143,37,14,36,14,44,15,42,15,0.95,0.36,0.38,0.18,0.36,0.43,37,37,37.0,37.0,0.84,0.84,3.94,5.58,0.95,35.89,0.86,1.0,11.0,2.35,0.26,0.78,0.14,0.02,0.17
B01AQ81Y9G,1.0,i have had this pedal for a few months and it has given me nothing but trouble any times i have to stomp on the pedal a few times to get it to start tuning or i have to even power cycle the device to get it to register the guitar signal now for the final straw it no longer mutes when tuning is engaged i read other reports of this happening online and did not heed their warnings stay away spend a few more bucks and get a higher quality tuner,on stage truebypass pedal tuner ,49.99,0.6739130434782609,23.0,15.333333333333334,3.48,92,1,14,6,4,2,2,2,9,92.0,23.0,15.3333,6.0,3.5,1.5,0.3333,0.5,4.0,0.5,0.5,0.3333,2.25,1.5,46,16,40,15,59,17,49,16,0.83,0.33,0.35,0.29,1.47,0.86,46,39,40.0,42.4,0.78,0.78,4.23,5.99,0.94,29.01,0.82,0.88,13.24,2.57,0.31,0.86,0.14,0.04,0.18
B005EHILV4,1.0,when operated in usb mode i only had the right channel input on both channels of audacity this problem does not occur with any other input device so i must conclude it is this device not functioning correctly  if had worked correctly it may have a totally different review,behringer xenyx  premium  mixer with mic preamp and usbaudio interface,17.84,0.8367346938775511,49.0,7.0,21.74,49,1,8,7,1,6,1,0,8,49.0,49.0,7.0,7.0,8.0,7.0,0.8571,6.0,1.0,1.0,0.0,0.0,8.0,1.1429,25,6,21,6,33,9,26,9,0.79,0.35,0.24,0.0,0.0,0.0,25,25,25.0,25.0,0.76,0.76,3.08,4.35,0.92,19.12,0.81,1.0,6.0,1.73,0.23,0.73,0.19,0.12,0.31
B0002E3CKY,5.0,just put these strings on my violin i must say that the projection and tone of these strings are superior to every other that i tried even my violin teacher complimented me on them when he heard they were zyex strings he decided to start recommending them to his other studentsa little about me i am a beginning violinist just made it to the   year mark i also play the piano organ and trumpet,daddario zyex violin string set with aluminum d  scale light tension,53.5,0.7162162162162162,74.0,7.4,4.83,74,1,13,10,1,9,1,2,11,74.0,74.0,7.4,10.0,13.0,10.0,0.9,9.0,1.0,1.0,2.0,0.2,11.0,1.1,32,11,29,11,42,14,37,14,0.88,0.38,0.34,0.08,0.08,0.2,32,32,32.0,32.0,0.76,0.76,3.49,4.94,0.93,22.31,0.78,0.92,10.08,2.25,0.3,0.75,0.14,0.05,0.19
B00154KSA2,1.0,i bought this product a few months back ive been plagued with problems ever since even at this moment as i cannot return this audio interface  ive been trying to work around these problems first of all i noticed hissing and cracking noises on audio playback the new driver said it solves these problems but it hasnt cured my problem ive even bought a new cable in hope to fix this problem when using a daw id recommend you choosing the asio  all driver with the audiobox selection which remedies that hissing sounds if u decide to buy this secondly every time i boot up my computer the driver is not available i have to disconnect and reconnect the cable to get the audiobox usable this definitely sucks as i have to reconnect multiple times lastly i noticed my computer has been sketchy with the audiobox software i do not recommend this product at all and wish i can exchange for something else,presonus audiobox usb  audio interface  includes studio one,14.99,0.6134969325153374,164.0,8.631578947368421,-77.06,164,1,29,19,1,12,1,3,18,164.0,164.0,8.6316,19.0,29.0,19.0,0.6316,12.0,1.0,1.0,3.0,0.1579,18.0,0.9474,69,29,59,26,106,36,89,33,0.84,0.37,0.42,0.42,5.45,1.65,69,37,39.9,40.5,0.65,0.72,4.74,6.7,0.91,22.0,0.66,0.84,21.81,3.3,0.29,0.55,0.1,0.03,0.13
B00HG29EYI,4.0,i was looking for a fret rocker and string height gauge  this is good for string height above frets but not for height above fretboard  it is much more convenient to use a small precision ruler like those from mitutoyo  that is far more versatile and easier to read much better for fret height too and only   this works fine as fret rocker but  expensive for that seems like a nice person that makes these but his videos are rambling a clear demonstation of all  functions would be helpful,fretguru  precision  string action gauge fret rocker guitar setup ruler luthier tool guitarist gift black diamond super precise cnc machined diamond honed polished edge  no scratched frets,4.0,0.6853932584269663,89.0,9.88888888888889,6.52,89,1,12,9,1,4,1,4,10,89.0,89.0,9.8889,9.0,12.0,9.0,0.4444,4.0,1.0,1.0,4.0,0.4444,10.0,1.1111,38,14,34,14,54,22,43,22,0.8,0.51,0.37,0.27,0.82,0.64,38,35,36.0,35.3,0.7,0.7,3.66,5.17,0.91,19.67,0.79,0.82,7.36,1.92,0.21,0.93,0.3,0.05,0.35
B011J65M56,5.0,if its durable its the best beater ive tried not stated in description or reviews is that you can lock the head into place with the included allen wrench if you are not a fan of the selfadjusting beater design i have tried it lockedunlocked and it honestly feels great both ways not sure if the locked adjustment will hold under a repeated heavy foot without loosening but it feels so good unlocked it shouldnt matter balancing a beater against the weight of a pedal board is often an overlooked feature of pedal performance not only do you have adjustable weights and faces to choose from but dw also include a nylon sliding counter weight on the shaft much better than those   etc steel weights if you ask me moving even slightly up or down the shaft greatly affects the pedal feel beater is  without weights installed making it lighter than the sonor beater and the same weight as the trick pro  but it has better reach than the trick and the backhousing of the beater box provides more oomph than the trick shaft itself is shorter than the other two beaters as well well thought out design that really allows for me to easily switch between techniques without having to make pedal itself adjustments again if its durable its my new favorite beater,dw control beater,33.09,0.6160714285714286,,,-138.97,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,29,82,29,132,45,112,45,0.85,0.4,0.32,0.15,0.59,0.54,92,42,41.1,40.5,0.7,0.83,5.66,8.01,0.93,28.68,0.73,0.85,19.59,3.13,0.21,0.66,0.2,0.06,0.26
B00646MZHK,5.0,i have tried several different headstock tuners and none worked well with my basses except this one i even tried a peterson strobe that was very inaccurate the snark nails it i put it at the front of my headstock and this seems to be the sweet spot reads down to the low b on my  string sadowsky basses ive been a pro player for over  years and playing for  and have been through a lot of tuners pedalsrackmount console and headstock and this is the one to get for a headstock i highly recommend it,snark  super tight all instrument tuner,15.65,0.6354166666666666,96.0,9.6,-0.59,96,1,13,10,1,5,1,4,14,96.0,96.0,9.6,10.0,13.0,10.0,0.5,5.0,1.0,1.0,4.0,0.4,14.0,1.4,42,15,40,15,56,20,49,20,0.88,0.41,0.36,0.23,0.69,0.59,42,38,38.7,39.3,0.75,0.76,3.97,5.61,0.93,24.46,0.82,0.92,11.08,2.35,0.24,0.71,0.14,0.1,0.24
B01ATUKVF4,5.0,the ibanez micro delay is a great pedal at a decent price it has a very small foot print sounds great nice warm delay  has very good control knobs being a analog delay it sounds great on the front  through the effects loop im very happy i purchased the pedal,ibanez analog delay mini pedal,26.24,0.68,50.0,8.333333333333334,46.11,50,1,6,6,1,5,1,0,8,50.0,50.0,8.3333,6.0,6.0,6.0,0.8333,5.0,1.0,1.0,0.0,0.0,8.0,1.3333,27,8,25,8,37,9,33,9,0.89,0.27,0.3,0.4,0.8,0.63,27,27,27.0,27.0,0.73,0.73,3.14,4.44,0.91,17.97,0.76,0.8,3.2,1.26,0.12,0.81,0.21,0.03,0.24
B015I0WXAQ,2.0,this product is not a regular boom stand it is much too short i bought this to do drum overheads but this stand will not work i work in the industry and have never seen anything like this they want to charge me  bucks to return it so im keeping it i will not buy it again it is only good for vocals cannot be used like a regular boom stand,samson  x  lightweight boom mic stand  ,33.98,0.676056338028169,72.0,8.0,33.25,72,1,13,9,1,4,1,1,7,72.0,72.0,8.0,9.0,13.0,9.0,0.4444,4.0,1.0,1.0,1.0,0.1111,7.0,0.7778,32,6,24,6,46,7,32,7,0.7,0.22,0.19,0.08,0.08,0.2,32,32,32.0,32.0,0.7,0.7,3.34,4.72,0.91,17.54,0.75,0.92,10.08,2.25,0.34,0.77,0.16,0.03,0.19
B0002E1J3Q,5.0,the strings work great i really love the feel of theseeven though i usually go with daddario these are a pretty good substitute if you dont have the money to buy daddariothey hold a tune fairly well and even though i drop tune fairly often they still hold up pretty wellvery good buy for the price and i would definitely recommend,ernie ball not even slinky nickel wound set   ,4.99,0.7540983606557377,61.0,7.625,26.48,61,1,10,8,1,5,1,0,8,61.0,61.0,7.625,8.0,10.0,8.0,0.625,5.0,1.0,1.0,0.0,0.0,8.0,1.0,33,9,28,8,42,10,37,9,0.88,0.24,0.27,0.22,0.44,0.47,33,33,33.0,33.0,0.79,0.79,3.6,5.09,0.94,25.16,0.76,0.89,7.11,1.89,0.22,1.0,0.14,0.22,0.35
B006WAVQ50,2.0,looks nice but you get what you pay for  purchased for a middle school student after renting a more expensive bundy  sound right out of the box is not as good as the bundy  after  months of light use we have our first broken valve  replacementservice options are not obvious for this brand i will be contacting the company for support and guidance wishing i just bucked up for a known brand,jean paul usa  standard student trumpet,34.99,0.7777777777777778,72.0,9.0,15.32,72,1,10,8,1,6,1,0,11,72.0,72.0,9.0,8.0,10.0,8.0,0.75,6.0,1.0,1.0,0.0,0.0,11.0,1.375,40,9,34,9,46,11,37,11,0.8,0.3,0.23,0.22,0.44,0.47,40,40,40.0,40.0,0.87,0.87,4.17,5.9,0.96,45.55,0.92,1.0,9.0,2.12,0.24,0.84,0.22,0.03,0.24
B00BIRR1TC,2.0,ive had trouble tickets with ik and my problem remains unresolved  i have several basses and this product will not output sound from the active bass ive spent more hours of my life than i care to admit to correct this issue  on the passive bass you can hear the sound but its not the greatest thing since sliced breadi realize i should do some inputoutput configuring  on the active bass i cant even get the meters to move i wouldnt think it made a difference but apparently it does ive tried the irighd on both a macbook pro and a ipad  generation im still waiting to be impressed,ik multimedia irig hd studioquality guitar interface for ios and mac,79.29,0.7247706422018348,109.0,8.384615384615385,-22.25,109,1,17,13,1,6,1,2,14,109.0,109.0,8.3846,13.0,17.0,13.0,0.4615,6.0,1.0,1.0,2.0,0.1538,14.0,1.0769,54,19,50,18,68,24,61,23,0.9,0.38,0.35,0.25,1.0,0.71,54,38,40.6,39.8,0.79,0.76,4.63,6.55,0.95,33.54,0.82,0.94,14.06,2.65,0.25,0.79,0.16,0.05,0.21
B00009W40D,1.0,we bought this as a second microphone for a karaoke machine for my sons birthday and within a week it had a lot of static to the sound  unfortunately i bought it way ahead of time so by the time he got it and used it the return window had expired,nady  dynamic neodymium microphone  professional vocal microphone for performance stage karaoke public speaking recording  includes   cable,0.91,0.7254901960784313,51.0,12.75,45.09,51,1,4,4,1,3,1,1,6,51.0,51.0,12.75,4.0,4.0,4.0,0.75,3.0,1.0,1.0,1.0,0.25,6.0,1.5,23,6,20,6,26,6,22,6,0.85,0.27,0.26,0.2,0.2,0.32,23,23,23.0,23.0,0.88,0.88,3.19,4.51,0.96,37.6,0.91,0.8,3.2,1.26,0.18,0.92,0.14,0.05,0.18
B00CK2FOZM,5.0,i have received my capo and i honestly cant believe ive lived for so long without it the quality is amazing the spring is life changing ive had a fear of capos since a very cheap  killed one of my strings ive honestly considered safety goggles while playing guitar no morethe grip is strong its so easy to move up and down the fret as i please my hand doesnt cramp from trying to stick it on the fretboard my last capo took very careful maneuvering to get into place with no buzz with the kava i just pick a fret and on it goes with a feather light touch no buzz no adjustments i even tested it on my stocky pleasantly plump classical guitar neck and it fit like a glove im in love thank you,capo for acoustic guitar  aluminum alloy  professional quality trigger style  easy to clamp with one hand  use on  string electric acoustic and classical guitars ukelele silver,1.96,0.6788321167883211,137.0,9.785714285714286,-42.21,137,1,19,14,1,11,1,1,16,137.0,137.0,9.7857,14.0,19.0,14.0,0.7857,11.0,1.0,1.0,1.0,0.0714,16.0,1.1429,68,25,64,25,85,33,77,33,0.91,0.43,0.37,0.14,0.43,0.46,68,40,43.5,44.3,0.8,0.8,5.22,7.38,0.95,38.41,0.83,1.0,21.0,3.24,0.27,0.85,0.17,0.08,0.25
B003QKBVYK,4.0,excellent recorder i love the compact size makes it easy for travel i dont do any heavy duty recording so an  what i considered purchasing and have used in school would have been overkill this  is just right and the simplistic design and commands are very intuitive i like that it can record and save as different formats and a variety of file sizes,zoom   handy portable digital recorder black,26.24,0.84375,64.0,7.111111111111111,23.44,64,1,9,9,1,6,1,4,9,64.0,64.0,7.1111,9.0,9.0,9.0,0.6667,6.0,1.0,1.0,4.0,0.4444,9.0,1.0,34,8,30,7,42,8,35,7,0.83,0.2,0.24,0.11,0.11,0.24,34,34,34.0,34.0,0.81,0.81,3.71,5.25,0.94,28.71,0.86,0.89,7.11,1.89,0.23,0.75,0.23,0.06,0.29
