ID,rating,review,product,price,ttr,words_per_t_unit,words_per_clauses,flesch_reading_ease,l2sca_W,l2sca_S,l2sca_VP,l2sca_C,l2sca_T,l2sca_DC,l2sca_CT,l2sca_CP,l2sca_CN,l2sca_MLS,l2sca_MLT,l2sca_MLC,l2sca_C/S,l2sca_VP/T,l2sca_C/T,l2sca_DC/C,l2sca_DC/T,l2sca_T/S,l2sca_CT/T,l2sca_CP/T,l2sca_CP/C,l2sca_CN/T,l2sca_CN/C,lca_wordtypes,lca_swordtypes,lca_lextypes,lca_slextypes,lca_wordtokens,lca_swordtokens,lca_lextokens,lca_slextokens,lca_ld,lca_ls1,lca_ls2,lca_vs1,lca_vs2,lca_cvs1,lca_ndw,lca_ndwz,lca_ndwerz,lca_ndwesz,lca_ttr,lca_msttr,lca_cttr,lca_rttr,lca_logttr,lca_uber,lca_lv,lca_vv1,lca_svv1,lca_cvv1,lca_vv2,lca_nv,lca_adjv,lca_advv,lca_modv
B00J66M2SM,5.0,this quick fix goes on smoothly i tried it on my sisters skin whom is of mixed race and it blended perfectly after rubbing it in it was like using a highlighter thats how smooth it was going on the skinthis product is of great quality and does what it says its supposed to do i covered blemishes and pimples on my sis and she looked great,dermablend quickfix body makeup full coverage foundation stick  oz,29.0,0.746268656716418,67.0,7.444444444444445,28.85,67,1,13,9,1,5,1,2,7,67.0,67.0,7.4444,9.0,13.0,9.0,0.5556,5.0,1.0,1.0,2.0,0.2222,7.0,0.7778,30,14,29,14,37,14,32,14,0.86,0.44,0.47,0.21,0.64,0.57,30,30,30.0,30.0,0.81,0.81,3.49,4.93,0.94,27.0,0.91,0.86,10.29,2.27,0.38,1.0,0.16,0.03,0.19
B000O5WCN4,4.0,great product with quick shipping i have tried several mario badescu products but the facial cleansers really stand out my acne has subsided since using this product i had acne as a teenager and it resurfaced again in my  this helped clear it up and stay clear since then with only occasional minor breakouts this cleanser lasted me for at least  months i believe definitely worth the price tag,mario badescu acne facial cleanser  fl oz,15.0,0.8115942028985508,23.0,8.625,18.36,69,1,9,8,3,5,3,1,9,69.0,23.0,8.625,8.0,3.0,2.6667,0.625,1.6667,3.0,1.0,0.3333,0.125,3.0,1.125,37,14,33,14,46,16,40,16,0.87,0.4,0.38,0.33,1.33,0.82,37,37,37.0,37.0,0.8,0.8,3.86,5.46,0.94,29.24,0.82,1.0,12.0,2.45,0.3,0.75,0.23,0.07,0.3
B00172XBOC,5.0,i absolutely love this candle  i know it is pricey however  the quality is superb it burns evenly and clean  the scent is beyond this world its so much nicer than the yankee candle which isnt all that inexpensive  if you eant to treat yourself to a little luxury  try this,lafco new york house amp home candle,65.0,0.803921568627451,51.0,5.666666666666667,28.17,51,1,10,9,1,7,1,1,5,51.0,51.0,5.6667,9.0,10.0,9.0,0.7778,7.0,1.0,1.0,1.0,0.1111,5.0,0.5556,26,11,23,11,30,12,25,12,0.83,0.48,0.42,0.25,0.5,0.5,26,26,26.0,26.0,0.87,0.87,3.36,4.75,0.96,35.11,0.92,1.0,8.0,2.0,0.32,0.8,0.2,0.08,0.28
B004DFDBKY,5.0,love the product wish theyd include a pinkbased color though easy to blend in the applicator tip easy to apply the siliconbased ones stay on  but stay away from the waterbased ones i first tried waterbased and promptly returned them as those come off before you even leave the house  and never mind going outside into humidity with the waterbased crap  it runs off your face this one the silicon product is awesome and stays on all day  even during an entire day of flight travel rushing thru several airports and commuting thru a busy city with humidity,temptu sb foundation  piece starter set,85.0,0.7551020408163265,98.0,12.25,-19.54,98,1,14,8,1,7,1,4,13,98.0,98.0,12.25,8.0,14.0,8.0,0.875,7.0,1.0,1.0,4.0,0.5,13.0,1.625,48,19,45,19,59,23,56,23,0.95,0.41,0.4,0.28,1.39,0.83,48,41,42.1,41.4,0.81,0.82,4.42,6.25,0.95,34.99,0.8,0.94,16.06,2.83,0.3,0.81,0.18,0.07,0.25
B0065I8MC4,5.0,i received this package right on schedule  this does exactly what it claims to do this is an amazing highlighter  and a little does really go a long way  ive had it for almost maybe  months or more and still havent made a tent in the product  my product came safe  wrapped around bubble wrap its just a plus for the cute product art and handy mirror too ,thebalm manizer,24.0,0.8088235294117647,68.0,8.5,27.84,68,1,9,8,1,5,1,2,10,68.0,68.0,8.5,8.0,9.0,8.0,0.625,5.0,1.0,1.0,2.0,0.25,10.0,1.25,38,11,33,11,43,12,38,12,0.88,0.32,0.29,0.2,0.4,0.45,38,38,38.0,38.0,0.88,0.88,4.1,5.79,0.97,49.7,0.87,0.8,6.4,1.79,0.21,0.86,0.24,0.13,0.37
B0010P6D28,5.0,wonderful cream for your neck i have noticed a big difference since using this cream this is my  jar and i highly recommend it as i have noticed my neck doesnt show as much crepe lines and it appears to be more firm and toned i will continue to use this cream for a long time to come it works for me and i highly recommend it i have used other neck creams and they either irritated my neck to the point i could not use them nectifirm is so gentle i have no problems with using it twice daily and it takes just about a dime size amount to do the job each time,revision skincare nectifirm  oz,92.0,0.6,115.0,8.846153846153847,-19.88,115,1,19,13,1,1,1,3,10,115.0,115.0,8.8462,13.0,19.0,13.0,0.0769,1.0,1.0,1.0,3.0,0.2308,10.0,0.7692,44,8,39,8,69,11,59,11,0.86,0.19,0.18,0.05,0.05,0.16,44,31,34.1,34.6,0.64,0.62,3.75,5.3,0.89,17.31,0.66,0.63,7.58,1.95,0.2,0.61,0.14,0.05,0.19
B0017SWIU4,4.0,this is pretty effective at drying out pimples and helping new ones not get as large i dont love that you need a qtip to apply it that feels wasteful to me i wish i could just tip it over and put it on my finger overall though it works and is worth the money because you only need a tiny bit at a time so it should last a while also hard to travel with since it gets all shaken up you only use the pink sediment that settles to the bottom so just keep that in mind if you travel a lot,mario badescu drying lotion  fl oz,17.0,0.7019230769230769,104.0,8.666666666666666,-0.25,104,1,17,12,1,11,1,3,10,104.0,104.0,8.6667,12.0,17.0,12.0,0.9167,11.0,1.0,1.0,3.0,0.25,10.0,0.8333,49,8,42,8,57,8,49,8,0.86,0.16,0.16,0.11,0.21,0.32,49,44,43.8,44.0,0.86,0.88,4.59,6.49,0.96,46.94,0.86,0.84,13.47,2.6,0.33,0.94,0.16,0.06,0.22
B0002ZW5UQ,5.0,i bought this for my mother in law  the hairdresser used it when she did her hairdo the next day we had a birthday party for her and everyone commented on her hair  in  years i dont think i have seen her feel so good about her self,toppik hair building fibers,46.95,0.8125,48.0,6.0,48.14,48,1,8,8,1,5,1,0,9,48.0,48.0,6.0,8.0,8.0,8.0,0.625,5.0,1.0,1.0,0.0,0.0,9.0,1.125,24,6,22,6,27,6,24,6,0.89,0.25,0.25,0.22,0.44,0.47,24,24,24.0,24.0,0.89,0.89,3.27,4.62,0.96,40.05,0.92,1.0,9.0,2.12,0.38,0.92,0.12,0.0,0.12
B003RJ165Y,5.0,i have super sensitive skin and have bad reactions to a lot of products i bought this product after a facial and love it it doesnt take off my eye makeup well but other than that its great im allergic to eye makeup remover but someone told me to try baby shampoo and this works like a charm and doesnt irritate my skin or eyes,image skincare vital c hydrating facial cleanser  oz,30.0,0.7384615384615385,21.666666666666668,10.833333333333334,30.88,65,1,7,6,3,3,1,4,7,65.0,21.6667,10.8333,6.0,2.3333,2.0,0.5,1.0,3.0,0.3333,1.3333,0.6667,2.3333,1.1667,31,11,30,11,39,13,37,13,0.95,0.35,0.35,0.25,0.5,0.5,31,31,31.0,31.0,0.79,0.79,3.51,4.96,0.94,25.39,0.81,1.0,8.0,2.0,0.22,0.75,0.19,0.05,0.24
B01AZ37W20,5.0,i have been using this product on my sons face for three days two times a day and i am noticing a dramatic difference his face was incredibly inflamed and was developing large white pimples all over this product has gently dried up the acne and stopped the inflammation i am also applying aveno eczema cream to his bad dry spots,mustela no rinse cleansing water gentle micellar water for baby with natural avocado perseose and aloe vera available in different sizes and editions,14.5,0.8032786885245902,61.0,12.2,26.48,61,1,5,5,1,4,1,3,9,61.0,61.0,12.2,5.0,5.0,5.0,0.8,4.0,1.0,1.0,3.0,0.6,9.0,1.8,31,10,25,8,42,10,31,8,0.74,0.26,0.32,0.0,0.0,0.0,31,31,31.0,31.0,0.74,0.74,3.38,4.78,0.92,19.98,0.81,1.0,7.0,1.87,0.23,0.76,0.23,0.0,0.23
B0013FDN5K,4.0,the salono is a durable dryer it has all the settings needed high medium low the high doesnt get so hot that it burns your scalp the few issues i do have is the weight i expected it to be lighter  the positioning of the modes is slightly odd but not too hard to get used to  the cord is extremely long good if you need that extra lengh however if you dont it tangles up very easliy  drying time is about the same as anyother dryer although i dont have alot of patience or a ton of hair so i might not be a goid judge lol,solano turbo ultralite professional hair dryer,97.46,0.6759259259259259,108.0,8.307692307692308,-4.31,108,1,18,13,1,12,1,2,15,108.0,108.0,8.3077,13.0,18.0,13.0,0.9231,12.0,1.0,1.0,2.0,0.1538,15.0,1.1538,53,20,44,18,69,21,51,19,0.74,0.37,0.38,0.15,0.31,0.39,53,41,39.6,41.2,0.77,0.82,4.51,6.38,0.94,29.51,0.86,0.77,7.69,1.96,0.2,0.95,0.24,0.08,0.31
B0105Z7U48,5.0,okay i am not understanding where half of these reviews are coming from anybody who claims that it is sticky or is leaving any film on their legs is admitting that they are not rubbing it in the way theyre supposed to if you do not follow the directions how can you expect the results i use the product for literally  days it is said to use it morning and night i only use it in the mornings because i was just trying it out i wanted to see how it would react with my sensitive skin and all of that my experiences are as follows i put a normal amount in my palms about a quarter and rubbed it into my thighs and bum being honest i probably could have rubbed it in longer but like most i dont have all the time in the world so i rubbed it in for about a minute to two minutes on each leg with that being said it was not sticky in the slightest it did not leave any sort of film i truly dont understand how women who dont spend the time to actually rubbing the lotion can then complain that it is sticky or what not i dont know if people know this but there is no way to get rid of cellulite really even with exercise lifestyle change whatever it will not be going away permanently you can improve the appearance temporarily that is what i am aiming to do for the summertime in just the first  days my skin was much firmer it was obviously smoother because i have been applying lotion but it was a nice firm smooth im going to wait closer to the summertime to do my full  weeks but if i had this kind of experience in just  days and applying it half of the recommended time i think it will go well this is not a magic lotion that will make cellulite disappear in  weeks forever a lot of these reviews are of women complaining of stickiness and no results in  weeks lets be honest its pretty obvious that they are not applying it the correct way and not rubbing it in,vichy celludestock smoothing body treatment with caffeine  fl oz,39.5,0.46756756756756757,,,-278.7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,31,99,24,212,47,163,40,0.77,0.25,0.28,0.1,0.48,0.49,111,35,37.7,36.5,0.52,0.75,5.39,7.62,0.88,19.26,0.61,0.6,18.48,3.04,0.19,0.61,0.12,0.07,0.19
B00172XBOC,3.0,i ordered this candle because of another lafco candle i encountered at an open house i noticed this one was a bit cheaper and i thought i would like the scent and i am sure i would if i could smell it short of standing right by the burning candle and inhaling it i really cant tell what the scent is,lafco new york house amp home candle,65.0,0.6885245901639344,61.0,6.777777777777778,34.94,61,1,11,9,1,6,1,2,8,61.0,61.0,6.7778,9.0,11.0,9.0,0.6667,6.0,1.0,1.0,2.0,0.2222,8.0,0.8889,25,7,24,7,38,10,33,10,0.87,0.3,0.28,0.2,0.4,0.45,25,25,25.0,25.0,0.66,0.66,2.87,4.06,0.88,13.72,0.73,1.0,10.0,2.24,0.3,0.53,0.21,0.03,0.24
B00NCFU988,5.0,love it huge paul mitchell fan but even more of a fan that i have  different selections of curls in one unit i use these almost daily and i swear by it it also heats up super quick and you dont have to hold it to your hair for long,paul mitchell pro tools express ion unclipped  curling iron,99.99,0.8,50.0,8.333333333333334,54.57,50,1,7,6,1,3,1,1,11,50.0,50.0,8.3333,6.0,7.0,6.0,0.5,3.0,1.0,1.0,1.0,0.1667,11.0,1.8333,26,6,22,6,30,6,25,6,0.83,0.24,0.23,0.33,0.67,0.58,26,26,26.0,26.0,0.87,0.87,3.36,4.75,0.96,35.11,0.88,1.0,6.0,1.73,0.24,0.82,0.28,0.04,0.32
B001UHN0I6,3.0,i was really excited to purchase my first professional hair dryer i really like the way it styles my hair but unfortunately its way heavier than what i expected i have to think twice sometimes if i have the energy to hold it and blow dry all my hair early in the morning,babylisspro porcelain ceramic  dryer,79.99,0.6981132075471698,53.0,10.6,34.6,53,1,8,5,1,4,1,1,4,53.0,53.0,10.6,5.0,8.0,5.0,0.8,4.0,1.0,1.0,1.0,0.2,4.0,0.8,24,3,20,3,33,3,27,3,0.82,0.11,0.12,0.0,0.0,0.0,24,24,24.0,24.0,0.73,0.73,2.95,4.18,0.91,16.67,0.74,1.0,7.0,1.87,0.26,0.55,0.19,0.11,0.3
B001N444IQ,5.0,this is my  mason pearson brush yes i invested in a  one so i do not have to carry my larger one with me when i travel this smaller one is for my travel bag i have medium length hair and this is great for travel or for your purse but i would not recommend it for everyday use,mason pearson pocket mixture hair brush,105.0,0.6779661016949152,59.0,7.375,36.97,59,1,9,8,1,5,1,0,6,59.0,59.0,7.375,8.0,9.0,8.0,0.625,5.0,1.0,1.0,0.0,0.0,6.0,0.75,25,6,20,6,35,6,25,6,0.71,0.24,0.24,0.17,0.17,0.29,25,25,25.0,25.0,0.71,0.71,2.99,4.23,0.91,16.32,0.8,1.0,6.0,1.73,0.24,0.8,0.32,0.0,0.32
B00VVX77RE,3.0,while this is more pricey than i normally purchase it is well worth it  it gives an even glowing surface to my skin  ive even had others comment on my skin  and im in my mid however this is the second ballerina baked gelato and both times the cake breaks early on  this time after a couple of months the bronzer came loose from the plastic base  im super careful with it while at the same time im just waiting for it to break again  when its broken the life of the product decreases dramatically  something this pricey should stay intact until the very last particle,laura geller new york swirl illuminator,18.25,0.7264150943396226,inf,11.777777777777779,-19.2,106,1,13,9,0,5,0,2,14,106.0,0.0,11.7778,9.0,0.0,0.0,0.5556,0.0,0.0,0.0,0.0,0.2222,0.0,1.5556,51,19,46,18,61,22,54,21,0.89,0.39,0.37,0.33,1.0,0.71,51,41,42.9,42.5,0.84,0.82,4.62,6.53,0.96,40.99,0.85,1.0,9.0,2.12,0.17,0.82,0.17,0.13,0.3
B001MF3FMW,3.0,first of all let me say that proraso is good quality stuff  i gave this  stars because imho it doesnt work as well as the shave creams that come in the tubes  i have a tube of proraso but wanted to try this and the razor glides much better with the cream and i get a much better shave  also from reading all the reviews and tips on how to use this soap a lot of users are saying to swirl the brush directly in the container to start a lather and then transfer to another bowl to complete the lather  i did this and it does work well but that makes it a  process which i dont want to do  id rather squeeze cream out of a tube directly on the brush then do the lather in a shaving bowl  and for those asking if this is a hard puck or a cream its kind of inbetween  its not as hard as a traditional bar of soap but its definitely not a cream  its definitely solid enough that you can take the product out of the bowl and hold it in your hand put it back in the bowl and you wouldnt need to wipe any residue off your hand,proraso shaving soap in a bowl sensitive skin  oz,10.0,0.5308056872037915,,,-117.32,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,26,65,26,112,42,98,42,0.88,0.43,0.35,0.24,1.94,0.98,74,39,41.0,38.1,0.66,0.76,4.94,6.99,0.91,23.33,0.66,0.85,23.76,3.45,0.29,0.64,0.06,0.06,0.12
B0002ZW5UQ,2.0,i understand many people might have benefit from utilizing this product for their hair loss on their scalp which i initially tried only to be disappointed  i tried using it to advance my hairline a bit by placing the hair fibers in front of my hairline in the temporal region  i then tried using it to fill in my beard as it is a little patchy in some areas  the trouble i had is when applying it i realized it the expensive scientificallyengineered hair fibers seemed comparable to that of a dark brown charcoal powder  my complaint is that the product seemed cheap and did not do a good job for me in advancing my hairline in my temples or filling in my beard  it simply looked like i was rubbing dirt or soot on my face and scalp  the next time i have a barbecue i plan to trial using the powder from the charcoal itself to see if it truly is comparable  if im far out of left field on this one ill edit my review however based on what i had been lead to believe regarding the efficacy of this product and the price i had paid i will not be able to increase my star rating  i dont like to write reviews where i express disappointment but after paying  for this tiny bottle of temporary supposed hair thickening agent i have little recourse else to make  i hope others have been more successful and have enjoyed using this product to its fullest extent but unfortunately that was not the case for me,toppik hair building fibers,46.95,0.5451127819548872,,,-181.6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,33,95,32,162,41,136,40,0.84,0.29,0.32,0.16,1.14,0.75,103,36,40.2,38.9,0.64,0.76,5.72,8.09,0.91,24.82,0.7,0.74,23.81,3.45,0.24,0.66,0.13,0.04,0.17
B000MIKEZQ,1.0,the product is rock hard to the touch and almost impossible to run through your hair im not sure if im using the product incorrectly because there is no clear instruction i tried it on dry hair damp hair wet hair and even fresh out of the shower blow dried hair the product is hard to use and once you finally do get it in your hair and it looks okay okay is all your going to get the product is hard to wash out and doesnt hold well i listened to a youtube with their recommendation of the product and now realize that youtuber was probably paid for the advertisement because this product is not worth the cost at all,baxter of california clay pomade,23.0,0.6033057851239669,121.0,8.642857142857142,-25.97,121,1,19,14,1,8,1,2,9,121.0,121.0,8.6429,14.0,19.0,14.0,0.5714,8.0,1.0,1.0,2.0,0.1429,9.0,0.6429,48,10,41,10,73,11,58,11,0.79,0.19,0.21,0.12,0.24,0.34,48,32,36.4,33.9,0.66,0.64,3.97,5.62,0.9,19.07,0.71,0.88,13.24,2.57,0.26,0.55,0.22,0.09,0.31
B00B95PWYE,4.0,toleriane teint is indicated for sensitive and combination to oily skin but it also suits my normal to dry sensitive skin well the texture is a thick mousse instead of being thin or runny but it goes on light instead of heavy before applying it i follow my usual skin care routine including applying a good face serum face and eye creams and corrective concealer for dark circles and blemishes i dab small amounts of toleriane teint on my forehead cheekbones nose and neck and spread it with my fingers by using an outward motion until it all blends together this product is so easy to blend and feels good on my skin its not at all greasy and doesnt feel damp or rub off if touched plus i havent experienced any caking it also doesnt accentuate my fine lines like some other foundations this product gives my skin a velvety soft and smooth finish that feels breathable and looks natural and lovely plus its fragrance and preservative free the golden beige is a bit dark for my untanned skin but the tone is a good match and still looks attractive and natural overall im really pleased with this foundation,la rocheposay toleriane teint mattifying mousse foundation  fl oz,30.0,0.63,200.0,15.384615384615385,-114.61,200,1,21,13,1,4,1,17,20,200.0,200.0,15.3846,13.0,21.0,13.0,0.3077,4.0,1.0,1.0,17.0,1.3077,20.0,1.5385,96,37,89,36,126,43,112,42,0.89,0.38,0.39,0.21,1.04,0.72,96,41,43.4,43.8,0.76,0.85,6.05,8.55,0.94,37.35,0.79,0.83,16.67,2.89,0.18,0.8,0.29,0.04,0.33
B000FD98MS,5.0,excellent product i was first introduced to these capsules on a cruise when i got a salon facial i bought them and forgot about them for many months i finally tried them at home and loved the fragrance especially the rose and the way the oil absorbed into my skin and made it feel so soft i dont use them twice a day only one capsule at night rotating between the rose and the lavender if i accidentally skip a night i can really notice a difference in the softness of my skin i am on my third jar of capsules and i highly recommend them,elemis cellular recovery skin bliss capsules day and night antioxidant facial oils  capsules,105.0,0.660377358490566,106.0,10.6,-10.74,106,1,12,10,1,8,1,4,14,106.0,106.0,10.6,10.0,12.0,10.0,0.8,8.0,1.0,1.0,4.0,0.4,14.0,1.4,48,13,44,13,62,15,57,15,0.92,0.26,0.27,0.17,0.5,0.5,48,41,40.2,40.6,0.77,0.82,4.31,6.1,0.94,28.9,0.77,0.89,14.22,2.67,0.28,0.68,0.09,0.11,0.19
B000YBNL2Y,5.0,jane iredale purepressed base mineral foundation in warm sienna is a light colored power base which is compact and easy to apply it easily covers imperfections and stays on all day if needed easy to just brush some more over it it allows the skin to breathe and looks very natural whilst hiding discolourations like roseacea and other skin problems i will never use anything other than jane iredale purepressed base mineral foundation again it truly is a wonderful product,jane iredale purepressed base,42.0,0.7375,80.0,10.0,-1.27,80,1,11,8,1,3,1,4,11,80.0,80.0,10.0,8.0,11.0,8.0,0.375,3.0,1.0,1.0,4.0,0.5,11.0,1.375,44,15,39,14,56,20,49,19,0.88,0.39,0.34,0.25,0.75,0.61,44,40,40.2,42.3,0.79,0.8,4.16,5.88,0.94,29.18,0.8,0.92,10.08,2.25,0.22,0.85,0.24,0.04,0.29
B0016KWZ2E,2.0,i just dont prefer a wooden base and handle i had the super brush  for years but could only get this one as a replacement the older one was a much better quality this one just isnt the same as the old one i wish they would make the older style again but i guess companies have to trim costs somehow oh well maybe ill check and see what aveda has,paul mitchell pro tools  paddle brush,18.0,0.7464788732394366,71.0,7.888888888888889,24.79,71,1,11,9,1,4,1,2,9,71.0,71.0,7.8889,9.0,11.0,9.0,0.4444,4.0,1.0,1.0,2.0,0.2222,9.0,1.0,38,10,30,8,46,10,36,8,0.78,0.22,0.26,0.29,0.57,0.53,38,38,38.0,38.0,0.83,0.83,3.96,5.6,0.95,33.32,0.83,1.0,7.0,1.87,0.19,0.88,0.19,0.08,0.28
B00I8NUF2O,5.0,love love love this sunscreen i have very sensitive and acneprone skin it is hard for me to find a sunscreen that doesnt feel greasy or heavy on my face and that also will not break me out i have used expensive products shiseido chanel to drugstore brands neutrogena drytouch this has been the best sunscreen ive ever used i wore this product in maui a few weeks ago comfortably and will continue to use it daily so glad that i took the chance on this one,la rocheposay anthelios cooling water lotion sunscreen,35.99,0.7241379310344828,87.0,8.7,8.55,87,1,13,10,1,5,1,3,6,87.0,87.0,8.7,10.0,13.0,10.0,0.5,5.0,1.0,1.0,3.0,0.3,6.0,0.6,43,15,33,12,56,17,43,14,0.77,0.33,0.35,0.18,0.36,0.43,43,38,39.8,40.2,0.77,0.76,4.06,5.75,0.93,26.64,0.77,0.82,7.36,1.92,0.21,0.67,0.28,0.05,0.33
B011J6HJKM,5.0,probably the best mascara i have ever used one coat and my lashes instantly had length and volume i did however use a primer before seems to keep it from clumping two coats and my lashes were amazing like i was wearing false eyelashes but they were mine very pleased with this product and will buy it again you definitely get what you pay for when it comes to mascara worth every dime,stila huge extreme lash mascara black,23.0,0.821917808219178,73.0,7.3,22.76,73,1,13,10,1,4,0,2,4,73.0,73.0,7.3,10.0,13.0,10.0,0.4,4.0,1.0,0.0,2.0,0.2,4.0,0.4,35,12,29,12,44,15,35,15,0.8,0.43,0.34,0.21,0.64,0.57,35,35,35.0,35.0,0.8,0.8,3.73,5.28,0.94,27.18,0.83,0.93,12.07,2.46,0.37,0.69,0.14,0.09,0.23
B00185PKRY,4.0,i bought the eshave verbena lime preshave oil shave cream and this after shave lotion in the hopes of coming out smelling like a lime  well that part works and this post shave lotion adds a nice touch of fragrance moisture for my face and does a nice job getting the red out when my shaving technique causes a bit of irritation on my necki dont feel an immediate relief or soothing sensation when this lotion is applied as i do with some other after shave products but the aforementioned benefits do in my opinion deserve high marks  i also like the light hint of lime as it not only coincides with its preshave and shaving cream cousins but it isnt overbearing which i like  theres nothing i cant stand more than any cosmetic product leaving a strong scent that stays on you all day until you can shower it offthis is nice stuff and should you try it im sure youll be happy with it,eshave after shave soother  oz,29.0,0.6626506024096386,166.0,9.764705882352942,-71.64,166,1,21,17,1,11,1,4,26,166.0,166.0,9.7647,17.0,21.0,17.0,0.6471,11.0,1.0,1.0,4.0,0.2353,26.0,1.5294,77,28,72,28,99,38,91,38,0.92,0.42,0.36,0.3,2.37,1.09,77,42,42.2,44.2,0.78,0.84,5.47,7.74,0.95,36.49,0.79,0.81,17.93,2.99,0.24,0.82,0.16,0.01,0.18
B0002XBTVO,5.0,i have acne and have for the past  years this is the first product that has worked for me great lightweight moisturizer for night time after applying spotacne cream thin layer and use a peasized amount for my whole face clears up blemishes quickly without overdrying i do use it in conjunction with the pca skin acne cream and pca benzoyl cleanser seems to be a great combo and would recommend for anyone who has struggled a long time for clear skin guess this is why they named it that way would recommend and will continue to buy again all products are very concentrated and last for months,pca skin clearskin facial cream  fl oz,44.0,0.7037037037037037,108.0,9.0,-12.77,108,1,18,12,1,7,1,4,16,108.0,108.0,9.0,12.0,18.0,12.0,0.5833,7.0,1.0,1.0,4.0,0.3333,16.0,1.3333,51,16,47,16,68,19,58,19,0.85,0.33,0.31,0.13,0.27,0.37,51,40,40.8,41.3,0.75,0.8,4.37,6.18,0.93,26.88,0.81,0.87,11.27,2.37,0.22,0.79,0.21,0.03,0.24
B00021UR3C,5.0,have been using this deodorant for years now and am so happy that it is not discontinued i love it has no strong or dominant smell does not stain my clothes and when you lift your arm to wave hello you dont have any visible residues in your arm pit just excellent,green tea by elizabeth arden  ounce,12.0,0.8653846153846154,52.0,8.666666666666666,44.08,52,1,8,6,1,5,1,2,5,52.0,52.0,8.6667,6.0,8.0,6.0,0.8333,5.0,1.0,1.0,2.0,0.3333,5.0,0.8333,28,9,23,9,34,9,24,9,0.71,0.38,0.32,0.38,1.12,0.75,28,28,28.0,28.0,0.82,0.82,3.4,4.8,0.94,27.82,0.96,1.0,8.0,2.0,0.33,0.89,0.25,0.04,0.29
B003B6S36S,5.0,i was skeptical purchasing this item  im mixed and have thick hair  it takes hours just to blow dry my hair  this was the best blow dryer ive used so far  my hair gets dried in half the time  using this blow dryer and a straightener i cut my hair styling time in a third of the time  the only thing is i ordered a blue blow dryer and they sent me a black one  not complaining  this blow dryer is worth every penny,babylisspro nano titanium portofino fullsize dryer,139.95,0.6428571428571429,42.0,9.333333333333334,11.6,84,1,11,9,2,4,1,1,12,84.0,42.0,9.3333,9.0,5.5,4.5,0.4444,2.0,2.0,0.5,0.5,0.1111,6.0,1.3333,37,9,33,9,56,12,49,12,0.88,0.24,0.24,0.15,0.31,0.39,37,34,34.5,33.7,0.66,0.68,3.5,4.94,0.9,16.98,0.67,0.92,11.08,2.35,0.24,0.52,0.22,0.04,0.27
B00276E3KS,4.0,the color is darker than we expected based only on the image provided on amazon  however the narrow width and long thin tube is easier to control for us than traditional short thicker tubes  particularly for thinner lips this lipstick can be a much better way to apply lipstick than lipstick in a traditional tubethe lipstick applies easily and smoothly  as noted above with the thinner barrel it is easier to control application so the smooth application helps control even morethe finish is a bit more matte than we anticipated  if more shine is desired try applying a light layer of lip balm over the top of the lipstick  on the other hand in a bright environment the finish should be less reflective which can be desirable for many reasonsgenerally we like this lipstick  the ease of control for smaller hands the smooth application and the bright color are all positive features  the only issue we have is the price which we consider a bit high for lipstick  however the price is somewhat consistent with other highend lipsticks and though we are always amazed at the prices of highend makeup this lipstick seems to work a bit better and last longer than discount store lipstick  does this lipstick work so much better than discount store lipstick that it is worth two or three times the price of discount store lipstick  for us the price is too high to buy this lipstick for routine use but it may be a great lipstick for a gift and for special occasionsenjoy,vincent longo thinstick lipstick,27.0,0.5116279069767442,,,-181.94,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,31,82,29,157,51,128,49,0.82,0.38,0.33,0.14,0.43,0.46,93,37,38.2,36.9,0.59,0.71,5.25,7.42,0.9,21.2,0.64,0.86,15.43,2.78,0.14,0.59,0.23,0.05,0.28
B000H0U77O,5.0,i have curly hair and need to tame it somewhat from frizziness and out of control behavior rusk wired does the trick i use about a silver dollars worth of this product on my wet hair comb it throughout and then style my hair after my hair is dry if it needs a little more wired i can add a little more and it doesnt weight down my locks great product i have used it for years,rusk designer collection wired flexible styling crme  fl oz,14.0,0.6883116883116883,77.0,12.833333333333334,27.16,77,1,7,6,1,4,1,3,9,77.0,77.0,12.8333,6.0,7.0,6.0,0.6667,4.0,1.0,1.0,3.0,0.5,9.0,1.5,34,14,30,13,46,14,40,13,0.87,0.33,0.41,0.38,1.12,0.75,34,34,34.0,34.0,0.74,0.74,3.54,5.01,0.92,21.06,0.75,0.88,6.12,1.75,0.17,0.68,0.17,0.07,0.25
